county_names,wwtp_name,population_served,cases_new_cens_per10k,date_new,sars_cov2_raw_copiesL,flag,sars_cov2_normalized,STATEFP,COUNTYFP,FIPS,NAMELSAD,smooth_normalised
Carteret,Town of Beaufort,3500,,2023-04-22,2857.79089105554,0,2689016.29312326,37,031,37031,Carteret County,5436664.30012602
Carteret,Town of Beaufort,3500,,2023-04-26,15625.4725843733,0,15547648.8020616,37,031,37031,Carteret County,8307245.40324731
Carteret,Town of Beaufort,3500,,2023-04-29,0,0,715054.230365513,37,031,37031,Carteret County,6317239.77518346
Carteret,Town of Beaufort,3500,,2023-05-03,47511.1602228624,0,58065452.2501754,37,031,37031,Carteret County,24776051.7608675
Carteret,Town of Beaufort,3500,,2023-05-06,4860.16261590083,0,4888520.97045566,37,031,37031,Carteret County,21223009.1503322
Carteret,Town of Beaufort,3500,,2023-05-10,0,0,1146866.49470836,37,031,37031,Carteret County,21366946.5717798
Carteret,Town of Beaufort,3500,,2023-05-13,22059.0336415719,0,24812101.8813366,37,031,37031,Carteret County,10282496.4488335
Carteret,Town of Beaufort,3500,,2023-05-17,2243.4608536812,0,2159495.16480488,37,031,37031,Carteret County,9372821.18028328
Carteret,Town of Beaufort,3500,,2023-05-20,0,0,269924.237124906,37,031,37031,Carteret County,9080507.09442213
Carteret,Town of Beaufort,3500,,2023-05-24,0,0,1031158.27259172,37,031,37031,Carteret County,1153525.89150717
Carteret,Town of Beaufort,3500,,2023-05-27,10060.4887341521,0,9031105.2757243,37,031,37031,Carteret County,3444062.59514698
Carteret,Town of Beaufort,3500,,2023-06-01,5031.6526211077,0,5659625.87006249,37,031,37031,Carteret County,5240629.80612617
Carteret,Town of Beaufort,3500,,2023-06-03,3767.51309566404,0,3993232.34025145,37,031,37031,Carteret County,6227987.82867941
Carteret,Town of Beaufort,3500,,2023-06-07,0,0,295631.307327278,37,031,37031,Carteret County,3316163.17254707
Carteret,Town of Beaufort,3500,,2023-06-10,3039.91047532654,0,2827502.37641111,37,031,37031,Carteret County,2372122.00799661
Carteret,Town of Beaufort,3500,,2023-06-14,0,0,289204.539776685,37,031,37031,Carteret County,1137446.07450502
Carteret,Town of Beaufort,3500,,2023-06-17,2790.79219075875,0,2595790.76932925,37,031,37031,Carteret County,1904165.89517235
Carteret,Town of Beaufort,3500,,2023-06-21,0,0,946238.865446915,37,031,37031,Carteret County,1277078.05818428
Carteret,Town of Beaufort,3500,,2023-06-24,0,0,1115263.83816233,37,031,37031,Carteret County,1552431.15764617
Carteret,Town of Beaufort,3500,,2023-06-28,0,0,2274422.14931653,37,031,37031,Carteret County,1445308.28430859
Carteret,Town of Beaufort,3500,,2023-07-01,14229.8278274897,0,12658367.5401662,37,031,37031,Carteret County,5349351.17588169
Carteret,Town of Beaufort,3500,,2023-07-06,23625.0714284635,0,22447221.1039296,37,031,37031,Carteret County,12460003.5978041
Carteret,Town of Beaufort,3500,,2023-07-08,0,0,3323652.11439222,37,031,37031,Carteret County,12809746.919496
Carteret,Town of Beaufort,3500,,2023-07-12,0,0,2325372.11265,37,031,37031,Carteret County,9365415.11032394
Carteret,Town of Beaufort,3500,,2023-07-15,0,0,4389398.11057016,37,031,37031,Carteret County,3346140.77920413
Carteret,Town of Beaufort,3500,,2023-07-19,7598.47353091395,0,7211451.01173428,37,031,37031,Carteret County,4642073.74498481
Carteret,Town of Beaufort,3500,,2023-07-22,0,0,1999261.38962404,37,031,37031,Carteret County,4533370.17064283
Carteret,Town of Beaufort,3500,,2023-07-26,6460.00000000001,0,6107705.82471085,37,031,37031,Carteret County,5106139.40868972
Carteret,Town of Beaufort,3500,,2023-07-29,9238.65791119035,0,7878565.63124477,37,031,37031,Carteret County,5328510.94852655
Carteret,Town of Beaufort,3500,,2023-08-02,12368.1849921482,0,10009694.1591545,37,031,37031,Carteret County,7998655.20503671
Carteret,Town of Beaufort,3500,,2023-08-05,0,0,4171331.93086446,37,031,37031,Carteret County,7353197.24042124
Carteret,Town of Beaufort,3500,,2023-08-09,47899.5114797636,0,54993891.6913931,37,031,37031,Carteret County,23058305.9271374
Carteret,Town of Beaufort,3500,,2023-08-12,34011.7626711701,0,24486900.4443857,37,031,37031,Carteret County,27884041.3555478
Carteret,Town of Beaufort,3500,,2023-08-16,0,0,2474264.16064858,37,031,37031,Carteret County,27318352.0988091
Carteret,Town of Beaufort,3500,,2023-08-19,14338.8005077133,0,13458129.7006004,37,031,37031,Carteret County,13473098.1018782
Carteret,Town of Beaufort,3500,,2023-08-23,8283.71897157309,0,5894470.78248024,37,031,37031,Carteret County,7275621.54790974
Carteret,Town of Beaufort,3500,,2023-08-26,26501.7886188838,0,15517018.9851509,37,031,37031,Carteret County,11623206.4894105
Carteret,Town of Beaufort,3500,,2023-08-30,16857.9951358399,0,9087131.64905424,37,031,37031,Carteret County,10166207.1388951
Carteret,Town of Beaufort,3500,,2023-09-02,5395.33131512793,0,11814094.524072,37,031,37031,Carteret County,12139415.052759
Carteret,Town of Beaufort,3500,,2023-09-07,92038.4158924957,0,95471067.5190552,37,031,37031,Carteret County,38790764.5640605
Carteret,Town of Beaufort,3500,,2023-09-09,24952.1141388861,0,14573671.2448883,37,031,37031,Carteret County,40619611.0960052
Carteret,Town of Beaufort,3500,,2023-09-13,0,0,4074013.39505199,37,031,37031,Carteret County,38039584.0529985
Carteret,Town of Beaufort,3500,,2023-09-16,25394.9601299156,0,20232361.0458012,37,031,37031,Carteret County,12960015.2285805
Carteret,Town of Beaufort,3500,,2023-09-20,61300.407828986,0,45197366.705972,37,031,37031,Carteret County,23167913.7156084
Carteret,Town of Beaufort,3500,,2023-09-23,94806.1221651851,0,62985331.882823,37,031,37031,Carteret County,42805019.8781987
Carteret,Town of Beaufort,3500,,2023-09-27,72954.646185147,0,98616846.0239264,37,031,37031,Carteret County,68933181.5375738
Carteret,Town of Beaufort,3500,,2023-09-30,15397.8050383813,0,21099507.0638872,37,031,37031,Carteret County,60900561.6568789
Carteret,Town of Beaufort,3500,,2023-10-04,38694.9609122429,0,43070612.1223111,37,031,37031,Carteret County,54262321.7367082
